Fecha,DescripcionTrabajo,salario,pais,NombreEmpresa,Modalidad,Plataforma,PuestoTrabajo
2022-10-22,"
Who is Recruiting from Scratch:  Recruiting from Scratch is a premier talent firm that focuses on placing the best product managers, software, and hardware talent at innovative companies. Our team is 100% remote and we work with teams across the United States to help them hire. We work with companies funded by the best investors including Sequoia Capital, Lightspeed Ventures, Tiger Global Management, A16Z, Accel, DFJ, and more.About Our ClientOur client is a gaming startup building an Anime-themed massively multiplayer dungeon building RPG game, blending the best qualities of top-notch action games, role-playing games, and game creation tools into one beautiful social experience. They have raised over $17.5M in seed and Series A funding from a16z GPs. Our client is currently seeing an explosion of interest in Anime in the US: Attack on Titan, Genshin Impact, League of Legends (Battle Academia skins) are early indicators of a greater long-term trend. As Anime fans themselves, they are incredibly excited to be building a 2.5D multiplayer world with an Anime-inspired theme, where players can make their own islands and games (starting with dungeons!) within a single shared world, and add custom art and stories to their creations. The Role You will leverage your expertise in game prototyping, UI, and multiplayer game infrastructure to help us develop an isometric ARPG inspired by the combat feel of Hades. This is a rare opportunity to play a crucial role in helping build a highly ambitious multiplayer title from scratch.You will build prototypes, tools, and gameplay systems that will help find the fun and deliver an exceptional gameplay experience to their players. You will have an outsized impact at a Series A gaming startup, joining a team of engineers from Google, Microsoft, Dropbox, Robinhood, and other top tech companies.Responsibilities Collaborate with their game design and art teams to create prototypes and game design tools  Help deliver fun and engaging experiences for their players by iterating on internal and external player feedback  Be a force multiplier to the team: mentor junior engineers, push process or code quality improvements, and be a subject matter expert  Finish your mission and tasks with autonomy and be scrappy if necessary   Required Qualifications  Excellent written and verbal communications skills  Ability to ship code quickly and build software with a product-first approach  5+ years of experience in engineering roles at a games company  Desire to own key pieces of the product and see the real-world impact of your code   Desired Qualifications  Familiarity with working with distributed systems and cloud infrastructure  8+ years of experience in engineering roles at a games company  Familiarity with modern programming languages such as Go, C#, C++, Python, etc.  Past experience or willingness to learn game and UI programming in Godot Engine  Love of games, especially creative games like Minecraft, MMOs like WoW Classic, or isometric action games like Hades   Description of Your Work  You will be building a massively multiplayer role-playing game with fast-paced action combat  You will work in a modern software tech stack using Go, C#, Postgres, gRPC, Kubernetes, and an open source game engine (Godot)  You will work in a tight-knit engineering team, collaborating with designers and artists to deliver the most fun experiences possible   Perks:  Unlimited paid time off with 2-week vacation minimum  100% employer-paid medical, vision, and dental insurance for the employee  Flexible team culture Salary Range: $140,000 - $170,000
      ",,CL,Recruiting from Scratch,,linkedin,data engineer
2023-01-25,"
        Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, Trilogy. Have you got what it takes?Are you frustrated by not knowing how far your next paycheck will go while dealing with brutal workloads and unclear expectations? If you are looking for a radically different approach, you are in the right place. Trilogy is hiring the best coders in Latin America to join our fully-remote team of world-class engineers. Join us and you will work on well-defined technical challenges that make you a better coder every day, while getting paid in US Dollars. This role pays a USD 100k salary and provides the chance to double your compensation as you move up within our engineering organization.Trilogy uses cloud-native technologies to improve software products for dozens of customers, and we are looking for skilled programmers to help us. We have reinvented the software development process to ensure every change can be immediately shipped to production with zero regressions by using crystal-clear specifications, automated CI/CD checks, and a unique development workflow to deliver milestones 5x faster than a typical company. With us, you will work across a portfolio of 60+ software solutions, mastering new products and technologies along the way. If you are a self-directed developer who loves solving complex development problems, you will feel at home with us and find yourself in the perfect environment to grow your career.The future of work started long ago with us. Home office twice a week? We have been working from wherever we want for the last fifteen years in our 100% remote model. While scrum rituals and daily standups are still dominating the rest of the industry, our team is already operating under a global asynchronous model where each developer follows 8-hour shifts three or four days a week, plans the rest of their workweek flexibly, and never exceeds 40 hours. The development operates 24x7, but you are free to choose your own schedule!What You Will Be DoingImplementing new features on existing software products by solving complex implementation problems and making the appropriate technical decisions.Fixing bugs to permanently eliminate defects that impair product functionality.Reviewing code from other developers to ensure they meet strict code quality standards and will not cause a regression.Performing root cause analyses that investigate defects based on reported outages, and create product fixes.What You Won’t Be DoingDealing with unclear expectations or non-technical managers. Every task will have a clear scope and objective for you to implement, defined by a technical VP of Engineering.Executing repeated tasks for the same product using the same tech stack. Our portfolio of 60+ products ensures you are always tackling new challenges.Managing projects or stakeholders. We have automated management overhead so you can focus entirely on programming.Senior Software Engineer Key ResponsibilitiesDeliver flawless features and bug fixes that make customers delighted with Trilogy products.Basic RequirementsCommercial software development experienceThe ability to solve complex implementation problems and bug fixes independently with minimal guidanceLocated in Latin America and available to work during US business hoursNice-to-have RequirementsCompetitive coding experienceAbout TrilogyHundreds of software businesses run on the Trilogy Business Platform. For three decades, Trilogy has been known for 3 things: Relentlessly seeking top talent, Innovating new technology, and incubating new businesses. Our technological innovation is spearheaded by a passion for simple customer-facing designs. Our incubation of new businesses ranges from entirely new moon-shot ideas to rearchitecting existing projects for today's modern cloud-based stack. Trilogy is a place where you can be surrounded with great people, be proud of doing great work, and grow your career by leaps and bounds.There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!Working with CrossoverThis is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $50 USD/hour, which equates to $100,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.What to expect next:You will receive an email with a link to start your self-paced, online job application.Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.Important! If you do not receive an email from us:First, emails may take up to 15 minutes to send, refresh and check again.Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply. Crossover Job Code: LJ-4905-CL-Santiago-SeniorSoftware.001
",,CL,Crossover,,linkedin,data engineer
2023-01-23,"
DescriptionWhat We're Looking ForN3TWORK builds fun, engaging, free-to-play games for iOS and Android. We are looking for talented game client engineers to join our small, focused team of experienced veterans to build games with Unity.ResponsibilitiesImplement client game features in UnityIntegrate third-party SDKs into UnityBe a generalist with additional depth in one or more areas such as UI, graphics, audio, networking, or AIWrite and maintain quality, readable codeCollaborate with designers and artists to bring our games to lifeProvide engineering support for game live operationsRequirementsShipped and operated at least one mobile free-to-play game using Unity as a Senior Engineer5+ years experience in C# and UnityDeep knowledge of data structures, algorithms, and design patterns and how to apply them to the problem at handUnderstanding of server authoritative feature design and implementationUnderstanding of and interest in successful free-to-play game design and developmentCuriosity that drives you to continually learn new thingsBonusExperience with Python and JenkinsExperience with Unity Native plugin development (iOS & Android)Experience with Shell scriptsBenefitsReasons to Join UsA culture of ownership and autonomyWorld-class talent who are passionate about building great productsCompetitive salary and equity grantsWe pay 100% of healthcare premiums for you and your dependents: medical, vision, and dental for US and Chilean residentsUnlimited Paid Time Off (PTO)Employee Assistance Program (EAP) to help you navigate unprecedented timesPaid parental leaveEmployee stipends to support distributed work and healthy livingN3TWORK Studios is committed to creating a diverse environment and is proud to be an equal-opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity, or expression, sexual orientation, national origin, genetics, disability, age, or veteran status.To maintain the safety of our candidates and team members during the COVID-19 pandemic, N3TWORK Studios has transitioned to a fully distributed workforce, with all interviewing and onboarding being conducted virtually.
      ",,CL,N3TWORK Studios,,linkedin,data engineer
2022-12-06,"
Who is Recruiting from Scratch: Recruiting from Scratch is a premier talent firm that focuses on placing the best product managers, software, and hardware talent at innovative companies. Our team is 100% remote and we work with teams across the United States to help them hire. We work with companies funded by the best investors including Sequoia Capital, Lightspeed Ventures, Tiger Global Management, A16Z, Accel, DFJ, and more.About Our ClientOur client is a VC-backed SaaS startup based in the SF Bay Area. They are a group of smart, driven, curious and collaborative people who are passionate about building a product that spreadsheet users love. They are embarking on a journey to unleash the power and flexibility of spreadsheets across all of the data in company systems. Their founders are serial entrepreneurs whose last startup, Shopular, was backed by Y Combinator and Sequoia and acquired by Rakuten Ebates.About The RoleOur client is looking for a Senior Backend Engineer to help them shape and deliver their vision. You will work alongside the founders to define products, design core backend architecture, and develop resilient, scalable systems from the ground up. You may be a good fit if: You have 7+ years of experience designing and building complex backend systems  You have extensive Python experience  You relish the challenge of designing high-throughput data pipelines to support interactive, real-time use cases  You have used technologies such as Presto, Kafka, Spark, Airflow and HDFS to build distributed data processing systems  You have production experience with data stores such as PostgreSQL, Redis, Cassandra and HBase, and data warehouses such as Redshift, BigQuery, ClickHouse and Snowflake  You have experience deploying apps and services to a production cloud environment  You are thoughtful about software development best practices and care deeply about code quality, clean abstractions and interfaces, and processes (automated and otherwise) that enable an engineering team to ship quickly without breaking things  You have excellent communication skills, both written and verbal. Since our client is a remote team, good documentation and written record are critical.  You are self-motivated, can deliver complex features with little direction, and thrive in an environment where a lot of responsibility rests with you  You are passionate about joining as a founding engineer and building a company  Bonus: You have worked at a startup and have managed engineering teams that ship product at startup pace  Location Our client is building a remote-only team and looking for candidates from US time zones or anywhere in India. Having worked remotely in the past is a plus. Bottom line This is a unique opportunity to join the early engineering team of a funded startup, and to shape the future of both our clients' product and company. Our client is creating a new breed of data software that will make business teams orders of magnitude more productive when working with data.Benefits: Competitive PTO, Health Benefits, and Good VibesBase Salary Range: $130,000 to $220,000
      ",,CL,Recruiting from Scratch,,linkedin,data engineer
2022-09-23,"
About The CompanyOur client believes that the next leap forward in applied AI lies in active learning systems and techniques like reinforcement learning. These systems are ‘curious’ – they continuously try new things in the world, making them better at adapting to and operating in a fast-changing, complex world.Using Active & Transfer Learning, their software transforms business processes into automated feedback loops, creating accelerating advantages for our customers vs. their competition.Most AI today is passive. It learns by looking at billions of examples of historical data. But in the real world, the future seldom looks like the past. Our active learning agents learn not just from past data, but from simulations of different futures – think Neo from The Matrix learning Kung Fu by fighting Morpheus over and over in a virtual dojo. Arena uses simulations and your real environment to train active learning agents that can safely and quickly learn new tasks to improve your future outcomes.As a software engineer at Arena, you will build the next generation of machine learning software. We have 3 main areas of focus: Core Intelligence-ML Modeling, Telemetry-Impact & Algorithmic Health, and AI interfaces. You will be involved in building out functionality for all 3 areas.Required qualifications:Interest and enthusiasm for Artificial Intelligence and Machine LearningProven ability to write clean codeStrong Computer Science fundamentals in data structures, algorithm design, and problem solvingStrong Intuition architecting, building, and scaling complex systemsCollaborate with Product Designers, ML Scientists and external stakeholders to deliver compelling user-facing productsStrong customer focus with ability to translate user requirements into good designAbility to take a project from scoping its requirements through to the actual launchExperience with continuous integration (CI) and continuous delivery (CD)Salary: Base: $120-180kWho is Recruiting from Scratch: Recruiting from Scratch is a premier talent firm that focuses on placing the best product managers, software, and hardware talent at innovative companies. Our team is 100% remote and we work with teams across the United States to help them hire. We work with companies funded by the best investors including Sequoia Capital, Lightspeed Ventures, Tiger Global Management, A16Z, Accel, DFJ, and more.Salary: Base: $150-250kWho is Recruiting from Scratch: Recruiting from Scratch is a premier talent firm that focuses on placing the best product managers, software, and hardware talent at innovative companies. Our team is 100% remote and we work with teams across the United States to help them hire. We work with companies funded by the best investors including Sequoia Capital, Lightspeed Ventures, Tiger Global Management, A16Z, Accel, DFJ, and more.
      ",,CL,Recruiting from Scratch,,linkedin,data engineer
2023-01-20,"
Software Applications Engineer  Provide support to Synopsys's world-wide customers and field teams.  Solve complex technical problems involving software running on ARC processors (firmware, libraries, applications).  Provide technical content for Synopsys support site (Application Notes, Technical Articles, FAQs).  Feedback to R&D on product use models, quality, and enhancements.  Participate in product review and release process. Requirements (MUST) Written and spoken English communications skills (intermediate or higher).  Excellent cross platform C/C++.  Experience with embedded development and debugging on at least one microprocessor or DSP architecture in C/C++/Assembly languages.  Strong problem-solving and debugging skills. Helpful Qualifications User experience with Linux (including shell scripts).  Knowledge of at least one RTOS.  Experience with version control systems.  Understanding of concepts of multithreaded/multicore programming.  Knowledge of Verilog, SystemC.  Knowledge of computer architectures and RISC microarchitectures.  We offer  Challenging work in international team.  Professional training, career and professional development opportunities.  Great secondary benefits depending on your location.  Salary is based on experience, professional background, interview/test results The candidate work closely with Synopsys customers, enabling them to design embedded systems through the efficient use of our ARC CPU core offerings. The candidate will be required to investigate technical issues and answer in-depth technical questions about product configuration, programming, optimization, firmware bring up, and software-and-hardware co-debugging. Please submit your resume if you meet the ""MUST"" requirements.
",,CL,Synopsys Inc,,linkedin,data engineer
2022-12-16,,,CL,Canonical,,linkedin,data engineer
2022-11-28,,,CL,NTT,,linkedin,data engineer
2022-11-28,,,CL,NTT,,linkedin,data engineer
2023-01-25,,,CL,Crossover,,linkedin,data engineer
2023-01-11,"
SummaryThis is an exciting opportunity for an experienced software engineer passionate about open source software, Linux, and Web Services at scale. Come build a rewarding, meaningful career working with the best and brightest people in technology at Canonical, a growing international software company.Canonical's Store team develops and operates the backend services that power the Snap Store and Charmhub.io marketplaces. Our services are built primarily in Python, within a bit of Golang. If you have a passion for clean APIs, have a bias towards shipping and believe that tests are the key to higher velocity and reliability, you'll fit right in.We have some exciting challenges ahead including continuing to scale our production architecture, expand the store backend to handle additional package types, and enhance our on-prem offering for IoT and Enterprise solutions.What You'll DoCollaborate remotely with a globally distributed team. Write clean web service APIs to support both CLI and web frontend clients, using Python (and optionally Golang). Design and implement new features and enhancements from spec to production and ongoing operations at scale. Review code and technical designs produced by other engineers. Discuss ideas and collaborate on finding good solutions. Work remotely with global travel 2 to 4 weeks for internal and external events. Who You AreYou love technology and working with a diverse set of talented people. You are curious, flexible, articulate, and accountable. You value soft skills and are passionate, enterprising, thoughtful, and self-motivated. You have a broad technology base but favor backend code and infrastructure. You have proficiency developing public-facing APIs and web applications, preferably using Python and/or Golang. You know your way around relational and non-relational databases and can effectively design data models that perform well, and tune queries to access them. You are comfortable with Ubuntu as a development and deployment platform. You have a Bachelor's or equivalent in Computer Science, STEM or similar degree. About CanonicalCanonical is a growing, international software company that works with the open-source community to deliver Ubuntu -- the world's #1 cloud operating system. Our mission is to realise the potential of free software in the lives of individuals and organisations. Our services are helping businesses worldwide to reduce costs, improve efficiency and enhance security with Ubuntu. Canonical is a unique tech company - global, remote-first, open source, with 700 professionals across 50 countries - we want to be the world's best, not biggest, global software company. With almost every team remote by default, Canonical sets the pace on the 21st-century digital workplace.What Canonical offers:Work from homeLearning and development allowancesCompetitive SalaryAnnual compensation reviewRecognition rewardsGenerous annual leavePaid maternity, paternity and sick leavePriority Pass for travelExposure to international business and technologyWe are proud to foster a workplace free from discrimination. Diversity of experience, perspectives, and background create a better work environment and better products. Whatever your identity, we will give your application fair consideration.#stack
",,CL,Canonical,,linkedin,data engineer
2022-12-29,"
        Work across the full Linux stack from kernel through networking, virtualization and graphics to optimise Ubuntu, the world's most widely used Linux desktop and server, for the latest silicon.The role is a fast-paced, problem-solving role that's challenging yet very exciting. The right candidate must be resourceful, articulate, and able to deliver on a wide variety of solutions across Server, PC and IoT technologies. Our teams partner with specialist engineers from major silicon companies to integrate next-generation features and performance enhancements for upcoming hardware.What you'll doDesign and implement the best Ubuntu integration for the latest IoT and server-class hardware platforms and software stacksWork with partners to deliver a delightful, optimised, first class Ubuntu experience on their platformsTake a holistic approach to the Ubuntu experience on partner platforms with inputs on technical plans, testing strategy, quality metricsParticipate as technical lead on complex customer engagements involving complete system architectures from cloud to edgeHelp our customers integrate their apps, SDKs, build device OS images, optimize applications with Ubuntu Core, Desktop and ServerWork with the most advanced operating systems and application technologies available in the enterprise world. Joining Canonical, you will partner with bright minds from all over the world, and work with an exciting set of new technologies in a fast growing company with a truly unique and ambitious vision to build a better platform with free software. You will work with customers on exciting IoT and server platforms and technologies, built to support different verticals: from robots to data centers, from telco to retail.Who you areYou love technology and working with brilliant peopleYou have a Bachelor's degree in Computer Science, STEM or similar You have experience with Linux packaging (Debian, RPM, Yocto)You have experience working with open source communities and licencesYou have experience working with C, C++You can work in a globally distributed team through self-discipline and self-motivation. Nice to haveExperience with graphics stacksGood understanding of networking - TCP/IP, DHCP, HTTP/RESTBasic understanding of security best practices in IoT or server environmentsGood communication skills, ideally public speaking experienceIoT / Embedded experience – from board and SoC, BMCs, bootloaders and firmware to OS, through apps and servicesSome experience with Docker/OCI containers/K8sWhat Canonical OffersLearning and development opportunitiesAnnual compensation reviewRecognition rewardsAnnual leavePriority Pass for travelCanonical is a growing international software company that works with the open-source community to deliver Ubuntu, ""the world's best free software platform"". Our mission is to realise the potential of free software in the lives of individuals and organisations. Our services are helping individuals and businesses worldwide to reduce costs, improve efficiency and enhance security with Ubuntu.We are proud to foster a workplace free from discrimination. Diversity of experience, perspectives, and background create a better work environment and better products. Whatever your identity, we will give your application fair consideration.
",,CL,Canonical,,linkedin,data engineer
2023-01-25,"
        Importante empresa a nivel nacional está en búsqueda de un Asistente de Certificaciones (Asistente de Calidad, Analista de Datos o Analista de Sistema) que pueda cumplir las siguientes funciones: -Revisión de sistema productivo. -Monitoreo de procesos -Chek list de documentos y planes de acción. -Manejo administrativo -Análisis de datos Requisitos: -Estudios, Prevensión, Biólogo Marino, Ingeniería o áreas de Ciencia, carrera afín. -1 año de experiencia -Ordenado y Metódico. -Deseable conocimiento en normas BAP y ASC. - Deseable Licencia B. Lugar de Trabajo / Puerto Montt, Los Lagos.
      ",,CL,Talentfinder Chile,,linkedin,data engineer
2022-12-14,"
        Canonical is hiring a software engineer to join the Server Certification team. The Server Certification team develops Python based testing tools used to test Ubuntu Server on the latest enterprise hardware ensuring Ubuntu users have the best experience with their hardware. Members of the Server Certification team represent Canonical to our datacenter hardware partners. We focus on the interaction between server hardware and Ubuntu Linux, so the ideal candidate has software development experience and a good understanding of configuring and troubleshooting server hardware running Linux.This is an excellent opportunity for someone who wants to have a meaningful impact on the adoption of Linux on enterprise server hardware across multiple industries. Canonical offers a fun, fast-paced team environment and a career full of learning and development opportunities. This team is centered in North and South American time zones.We work together with silicon companies, OEMs, ODMs and teams within Canonical to ensure a smooth, secure out of the box Ubuntu experience, with success in this role leading to a great Ubuntu experience being offered on more and more devices. This role is perfect for someone who enjoys problem solving, developing tools, and creating and maintaining good partnerships with the biggest names in datacenter hardware.What you'll doContribute to Canonical's open source testing tools such as Checkbox and Testflinger. Troubleshoot issues related to hardware compatibility, functionality, and performance. Technically support Canonical's hardware partners in their hardware certification efforts. Educate the partner about Canonical's tools, processes, and product roadmaps. Support Canonical's internal teams on customer deployments of Canonical's suite of Datacenter and Cloud products that utilize the partner's hardware. Work from home with global travel 2 to 4 times per year for internal and external events. Who you areYou have a good knowledge of Python and shell scripting. You have knowledge of server-class hardware. You know your way around Ubuntu, virtualization, and cloud computing concepts. You are confident in a customer-facing role. Desired Skills And ExperienceExperience with test automation tools for validating hardware compatibility. Knowledge of CI/CD concepts. Comfortable with some virtualization or container technologies such as QEMU, KVM, LXC / LXD, Docker. We are proud to foster a workplace free from discrimination. We truly believe that diversity of experience, perspectives, and background will lead to a better environment for our employees and a better platform for our users and customers. This is something we value deeply and we encourage everyone to come be a part of the world of Ubuntu.
",,CL,Canonical,,linkedin,data engineer
2022-12-17,"
        Work across the full Linux stack from kernel through GUI to optimise Ubuntu, the world's most widely used Linux desktop and server, for the latest silicon.The role is a fast-paced, problem-solving role that's challenging yet very exciting. The right candidate must be resourceful, articulate, and able to deliver on a wide variety of solutions across PC and IoT technologies. Our teams partner with specialist engineers from major silicon companies to integrate next-generation features and performance enhancements for upcoming hardware.What you'll doDesign and implement the best Ubuntu integration for the latest IoT and server-class hardware platforms and software stacksWork with partners to deliver a delightful, optimised, first class Ubuntu experience on their platformsTake a holistic approach to the Ubuntu experience on partner platforms with inputs on technical plans, testing strategy, quality metricsParticipate as technical lead on complex customer engagements involving complete system architectures from cloud to edgeHelp our customers integrate their apps, SDKs, build device OS images, optimize applications with Ubuntu Core, Desktop and ServerWork with the most advanced operating systems and application technologies available in the enterprise world. Joining Canonical, you will partner with bright minds from all over the world, and work with an exciting set of new technologies in a fast growing company with a truly unique and ambitious vision to build a better platform with free software. You will work with customers on exciting IoT and server platforms and technologies, built to support different verticals: from robots to data centers, from telco to retail.Who you areYou love technology and working with brilliant peopleYou have a Bachelor's degree in Computer Science, STEM or similar You have experience with Linux packaging (Debian, RPM, Yocto)You have experience working with open source communities and licencesYou have experience working with C, C++You can work in a globally distributed team through self-discipline and self-motivation. Nice to haveExperience with graphics stacksGood understanding of networking - TCP/IP, DHCP, HTTP/RESTBasic understanding of security best practices in IoT or server environmentsGood communication skills, ideally public speaking experienceIoT / Embedded experience – from board and SoC, BMCs, bootloaders and firmware to OS, through apps and servicesSome experience with Docker/OCI containers/K8sWhat Canonical OffersLearning and development opportunitiesAnnual compensation reviewRecognition rewardsAnnual leavePriority Pass for travelCanonical is a growing international software company that works with the open-source community to deliver Ubuntu, ""the world's best free software platform"". Our mission is to realise the potential of free software in the lives of individuals and organisations. Our services are helping individuals and businesses worldwide to reduce costs, improve efficiency and enhance security with Ubuntu.We are proud to foster a workplace free from discrimination. Diversity of experience, perspectives, and background create a better work environment and better products. Whatever your identity, we will give your application fair consideration.
",,CL,Canonical,,linkedin,data engineer
2023-01-10,"
DescriptionYou are curious, persistent, logical and clever — a true techie at heart. You enjoy living by the code of your craft and developing elegant solutions for complex problems. If this sounds like you, this could be the perfect opportunity to join EPAM as a Lead React.JS Front-end Developer. Scroll down to learn more about the position’s responsibilities and requirements.OUR VALUE, OUR PEOPLE We aim to deliver truly transformative solutions around the world, with top-notch technologies, in high-performance professional teams. But none of these would be possible without our people, and that’s where you come in.As an EPAMer you will always be expanding your knowledge, facing and addressing the biggest challenges, and becoming the best version of yourself, both personally and professionally. We care about your development and to support your growth in the company, there are many career paths you can follow. Some of the positions you can grow into are: Chief Software Engineer I or Software Architect I, among others.#REF_HOU_CLWhat You’ll DoUnderstand the client’s business model to implement an effective technological solution that generates a positive impact on the end-users and the organization in general. Guide the clients in the selection of the best technological path to take, to meet their needs and exceed their expectations. Work in collaboration with team members and the different business and technology areas to effectively respond to any queries raised and provide information that may support product development. Seek creative solutions for any client issues, both proactively and reactively. Ensure that applications are end-user friendly. Predict potential problems in backend integration and the maintenance of the application or website. Analyze, design, and develop web portals and mobile applications from the perspective of a client in a distributed system. Design products that guarantee compatibility with multiple devices.  What You HavePrevious experience in building, developing and leading projects from a technical perspective from scratch. Be a master of HTML, CSS and JavaScript. Be a master of React.JS. Experience with Webpack, Bootstrap, Browserify and/or Grunt. Experience in UX / UI. Experience executing application testing. Be proficient in written and spoken English (at least B2 level).   We offerWe trust our people. We believe in team distribution and that you know what you are doing, which is why you will be able to work remotely and have a flexible scheduleWe are both proud of working within a diverse and inclusive environment and acting in our role as an equal opportunities’ employer. You are welcome at EPAM for who you areYou will be challenged while working side-by side with the best talent globally. We work with top-notch technologies, constantly seeking out new industry trends and best practicesWe are a global design community eager to share knowledge, experiences, and mentoring. You will learn, contribute, and grow with usHow does it sound to know you can have a 20+year career with us constantly growing and without the need to look elsewhere? We offer access to learning platforms, classes, and workshops to support your development. You will be set up for success with our clear career paths and support in helping you achieve the goals you set for yourself, both personal and professionalWe seek improvement in a proactive manner. You have the freedom to make recommendations, suggestions or simply comment on things without the pressure of adhering to hierarchy or strict processesWe work with a broad range of clients: Media, Entertainment, Life Sciences, Automotive, Finance, Technology, and Travel. You will play a key role in growing their business and potentially work in multiple new industries
",,CL,EPAM Systems,,linkedin,data engineer
2022-12-16,"
        Work on mission-critical Golang code, focused on software delivery, containers, security sandboxing, telemetry and device management, as a software engineer on our SnapD team.Snaps are next-generation software packaging and delivery for Linux. They are designed for safety, security and robustness, with application-specific confinement of containers optimised for IoT devices, desktops and servers. Our goal is that snaps work across multiple Linux flavors to ensure that publishers have the simplest way to reach the whole Linux world.This role requires an obsession with quality and performance, for work at the heart of the operating system. It also requires an interest in the software publishing and consumption experience. Applicants should be passionate about open source software development. We value collaboration, peer reviews, good unit/integration testing and maintainable code. General knowledge and experience with Golang and Linux as a developer platform is required.What you'll doCollaborate proactively with a distributed teamWrite high quality code to create new featuresDebug issues and produce high quality code to fix themReview code produced by other engineersDiscuss ideas and collaborate on finding good solutionsObsess over how to achieve robustness despite unexpected events like power outagesWork from home with global travel for up to two weeks, twice a yearWho you areYou love technology and working with brilliant peopleYou are curious, flexible, articulate, and accountableYou value soft skills, are thoughtful and self-motivatedYou have a Bachelor's or equivalent in Computer Science, STEM or similar degreeYou have professional software development experience using Go, Python, C, or C++You know Linux system-level fundamentals, e.g. cgroups, namespaces, apparmorCommitment to software testing, code reviews and maintainable codeAbout CanonicalCanonical is a growing, international software company that works with the open-source community to deliver Ubuntu. Our services help businesses worldwide to reduce costs, improve efficiency and enhance security with Ubuntu. Canonical is a unique tech company - global, remote-first, open source, with 700 professionals across 50 countries - we want to be the world's best, not biggest, global software company. With almost every team remote by default, Canonical sets the pace on the 21st-century digital workplace.Work from homeLearning and development allowancesCompetitive SalaryAnnual compensation reviewRecognition rewardsGenerous annual leavePaid maternity, paternity and sick leavePriority Pass for travelExposure to international business and technologyWe are proud to foster a workplace free from discrimination. Diversity of experience, perspectives, and background create a better work environment and better products. Whatever your identity, we will give your application fair consideration.
",,CL,Canonical,,linkedin,data engineer
2022-09-23,"
Who is Recruiting from Scratch:  Recruiting from Scratch is a premier talent firm that focuses on placing the best product managers, software, and hardware talent at innovative companies. Our team is 100% remote and we work with teams across the United States to help them hire. We work with companies funded by the best investors including Sequoia Capital, Lightspeed Ventures, Tiger Global Management, A16Z, Accel, DFJ, and more.This role will be a senior engineering role at one of our clients that are early stage all the way to IPO / Private companies.Our clients are looking for a Senior Backend Engineer. Responsibilities:  Enhance their multi-signature Bitcoin wallets with the latest and greatest features that Bitcoin has to offer, at the scale of billions of dollars per month  Own functionality and scalability features by taking responsibility from inception to deployment and customer integration  Improve, extend and maintain existing software which integrates with the Bitcoin blockchain and bitcoind fullnode  Expose and document API features for usage by the customer facing wallet UI, third-party developers, and our client's internal and external tooling  Collaborate closely with all engineering teams to ensure consistency in understanding of technical requirements and overall work quality  Provide mentorship to your peers in the broader engineering team through sharing your knowledge and passion for Bitcoin  Skills & Experience: They are looking for teammates who share and practice their values of open communication, collaboration, accountability, and craftsmanship, and who feel passionate about their mission to deliver trust in digital assets. Required:  Strong understanding of fundamental Bitcoin blockchain mechanics, including bitcoind RPC commands, P2SH scripts and multisig opcodes, Segwit (wrapped and native), CPFP, RBF, UTXO selection and BIP 32 key derivation  Familiarity with emerging Bitcoin features, such as BIP 340/341/342/350 (Taproot/Schnorr/bech32m) and Lightning  Passion for enabling cutting-edge Bitcoin features at scale  At least 5 years of back-end or protocol-level software development experience  Believes in testing twice (or more), and shipping once  Ability to work independently in a fast-paced environment  Preferred:  Active or previous contributor to Bitcoin Core, Lightning or other Bitcoin-related open source software  Ability to program and debug Node.JS, JavaScript, Typescript, or Java  Strong experience with RESTful API design  Comfortable with git and Github-based code review  Familiarity with Kubernetes, Docker Base Salary: $150,000 to $200,000
      ",,CL,Recruiting from Scratch,,linkedin,data engineer
