Fecha,DescripcionTrabajo,salario,pais,NombreEmpresa,Modalidad,Plataforma,PuestoTrabajo
2023-01-10,"
        FullStack Labs is the fastest-growing software consultancy in the Americas. We help organizations like Uber, GoDaddy, MGM, Siemens, Stanford University, and the State of California, build distributed software development teams, and deliver transformational digital solutions. As an employee-first company, we focus on hiring the most talented software designers and developers in the western hemisphere, by creating a positive, respectful, and supportive work environment where they can achieve their greatest potential.We’re most proud of:Offering life-changing career opportunities to talented software professionals across the Americas.Building highly-skilled software development teams for hundreds of the world’s greatest companies.Having delivered hundreds of successful custom software solutions, which have positively impacted the lives and careers of millions of users.Our 4.7-star rating on GlassDoor.Our client Net Promoter Score of 64, twice the industry average.Sustained growth of 100% - 200% per year.The Position:We're looking to hire several mid-level and senior Ruby on Rails developers to join our team. You'll work with our incredible clients in one of two ways:Team Augmentation: You will integrate yourself directly into our client's team and work alongside their existing designers and engineers on a daily basis.Design & Build: You will work on a FullStack Labs product team to build and deliver a product to our clients.What We're Looking For:3+ years of professional software development experience. 5+ years preferred but not required.Advanced English is required.Meaningful experience working with Ruby on Rails.Experience working on large, complex systems.Experience working on Agile / Scrum teams.A four-year college degree is required.Ability to take extreme ownership over your work. Every day is a challenge to ensure you are performing to the expectations you and your team have agreed upon.Ability to identify with the goals of FullStack's clients, and dedicate yourself to delivering on the commitments you and your team make to them.An understanding of best practices and a commitment to following them.Ability to work through new and difficult issues and contribute to libraries as needed.A positive mindset and can-do attitude.Forensic attention to detail.You’re passionate about software development...it’s not just your career, it’s your hobby. You’re constantly striving to learn new things and improve. You follow industry news, regularly tinker with new technologies, and read books and blogs to keep your skills current.Ability to consistently work 40 hours per week.Benefits:Competitive pay in your local currency.100% remote work.The ability to work with leading startups and Fortune 500 companies.English Classes.Virtual company events each month.Ample opportunity for career advancement.Continuing education opportunities.Depending on your location other benefits may apply.FullStack Labs is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, or Veteran status. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form, which can be provided upon request during our hiring and interview process.Learn more about our Applicants Privacy Notice .
      ",,PE,FullStack Labs,,linkedin,data analyst
2023-01-10,"
        FullStack Labs is the fastest-growing software consultancy in the Americas. We help organizations like Uber, GoDaddy, MGM, Siemens, Stanford University, and the State of California, build distributed software development teams, and deliver transformational digital solutions. As an employee-first company, we focus on hiring the most talented software designers and developers in the western hemisphere, by creating a positive, respectful, and supportive work environment where they can achieve their greatest potential.We’re most proud of:Offering life-changing career opportunities to talented software professionals across the Americas.Building highly-skilled software development teams for hundreds of the world’s greatest companies.Having delivered hundreds of successful custom software solutions, which have positively impacted the lives and careers of millions of users.Our 4.7-star rating on GlassDoor.Our client Net Promoter Score of 64, twice the industry average.Sustained growth of 100% - 200% per year.The Position:We're looking to hire several mid-level and senior Ruby on Rails developers to join our team. You'll work with our incredible clients in one of two ways:Team Augmentation: You will integrate yourself directly into our client's team and work alongside their existing designers and engineers on a daily basis.Design & Build: You will work on a FullStack Labs product team to build and deliver a product to our clients.What We're Looking For:3+ years of professional software development experience. 5+ years preferred but not required.Advanced English is required.Meaningful experience working with Ruby on Rails.Experience working on large, complex systems.Experience working on Agile / Scrum teams.A four-year college degree is required.Ability to take extreme ownership over your work. Every day is a challenge to ensure you are performing to the expectations you and your team have agreed upon.Ability to identify with the goals of FullStack's clients, and dedicate yourself to delivering on the commitments you and your team make to them.An understanding of best practices and a commitment to following them.Ability to work through new and difficult issues and contribute to libraries as needed.A positive mindset and can-do attitude.Forensic attention to detail.You’re passionate about software development...it’s not just your career, it’s your hobby. You’re constantly striving to learn new things and improve. You follow industry news, regularly tinker with new technologies, and read books and blogs to keep your skills current.Ability to consistently work 40 hours per week.Benefits:Competitive pay in your local currency.100% remote work.The ability to work with leading startups and Fortune 500 companies.English Classes.Virtual company events each month.Ample opportunity for career advancement.Continuing education opportunities.Depending on your location other benefits may apply.FullStack Labs is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, or Veteran status. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form, which can be provided upon request during our hiring and interview process.Learn more about our Applicants Privacy Notice .
      ",,PE,FullStack Labs,,linkedin,data analyst
2022-11-29,"
        PerfilConocimientos en Angular, C# Net Core, Desarrollo API REST, SQL ServerExperiencia trabajando con patrones de diseño, Scrum, manejo de Git GithubFlutter, Android nativo, Firebase (Deseable)Azure devops (Deseable)ModalidadHibrida (2 veces por semana) - Republica de Panama (La Victoria)Horario Lunes a Viernes 8am a 5pmIngreso inmediatoSalario acorde al mercadoBeneficios corporativos¡Ven y únete a la familia CSTI CORP!CSTI Corp es una empresa peruana líder en la industria TI con más de 13 años en el mercado en países como Perú, Ecuador, Colombia, Costa Rica y Estados Unidos. Ofrece soluciones de negocios en las líneas de Outsourcing, Licenciamientos SAP y Microsoft, soporte y mejora de aplicaciones, así como implementación y migración de sistemas bajo estrategias Cloud, aprovechando su alianza con marcas como Amazon, Azure, Huawei Cloud y Google Cloud.Nos encontramos en la búsqueda de un ""Desarrollador NET"" , para nuestra línea de negocio
      ",,PE,CSTI Corp,,linkedin,data analyst
2023-01-25,"
        En NEORIS, acelerador digital que ayuda a las compañías a entrar en el futuro, estamos en búsqueda de Desarrollador .NET con Mongo BD ,Principales Responsabilidades:Desarrollador Senior con un mínimo de cinco (5) años de experiencia comprobada en desarrollo de aplicaciones .NET, con sólidos conocimientos de base de datos relacionales y NOSQLRequerimientos:  Desarrollo en lenguaje C#  .NET Core  ADO.NET y Entity Framework  Web Services y Web API (SOAP y REST)  Angular 7 o superior  Diseño y Programación en base de datos relacionales PostgreSQL  Diseño y Programación en Base de datos NOSQL: MongoDB, CosmosDB  Inyección de dependencia  Cloud Containers & Storage  Patrones de diseño  Creación de documentación técnica  Pruebas unitarias   Deseable: Experiencia en análisis funcional  Microservicios  FlexCel  Experiencia en Metodologías Agiles (SCRUM)   Complementarios: Graduado universitario de las carreras afines a Informática  Idioma: Inglés Avanzado (deseable) Ofrecemos: Ambiente laboral dinámico  Crecimiento Profesional  Sueldo competitivo  Seguro complementario 100% cubierto para el trabajador  Atractivo plan de beneficios  Oportunidades de desarrollo  Día libre por cumpleaños + Gift Card  Cursos de Idiomas Te invitamos a conocernos en http://www.neoris.com , Facebook, LinkedIn, Twitter o Instagram: @NEORIS. JOSELINE MILAGROS ROCA CUADROS
",,PE,NEORIS,,linkedin,data analyst
2023-01-05,"
Empresa de TI se encuentra en la busqueda de nuevos talentos para la vacante de:Desarrollador .NetRequisitos:- Bachiller o Titulado de las carreras de Ing. Computación e informática, Sistemas o afines.- Experiencia como Desarrollor de .NetConocimientos técnicos en:o Net Framework 4 o superior (deseable .Net Core)o C#o ASP.NET MVCo WebForms / WinFormso Web APIo Visual Studio 2015/2017/2019o Servicios REST (JSON)o TFS, GIT o SVNo DevOpso Azureo Entity Framework (deseable EF Core)o Javascript / JQueryo Angularo HTML 5o CSS 3o SQL Servero Metodologías ágileso Desarrollo de aplicaciones mobileFunciones:· Producir código en lenguajes .Net (c# y VB.NET).· Desarrollar evolutivos, nuevas funcionalidades y realizar mantenimiento y correcciones en sistemas .Net existentes.· Proveer de soporte técnico para aplicaciones web, de escritorio y móviles.· Integrar grupos de trabajo que diseñen, desarrollen y mantengan el software corporativo.· Participar en análisis de requerimientos.· Escribir código .Net claro y escalable.· Realizar test y deploy de aplicaciones.· Mejorar el software existente.· Generar la documentación necesaria para el ciclo de vida de desarrollo de software.Ofrecemos:· Ingreso a planilla con todos los beneficios de ley.. EPS al 100%· Capacitación constante y línea de carrera.· Podrás optar por los descuentos corporativos en empresas de entretenimiento, educación, entre otros.· Contamos con una plataforma exclusiva virtual con más de 3,000 cursos orientados a potencializar tus habilidades técnicas como blandas.
",,PE,Confidential.,,linkedin,data analyst
2023-01-14,"
        FullStack Labs is the fastest-growing software consultancy in the Americas. We help organizations like Uber, GoDaddy, MGM, Siemens, Stanford University, and the State of California, build distributed software development teams, and deliver transformational digital solutions. As an employee-first company, we focus on hiring the most talented software designers and developers in the western hemisphere, by creating a positive, respectful, and supportive work environment where they can achieve their greatest potential.We’re most proud of:Offering life-changing career opportunities to talented software professionals across the Americas.Building highly-skilled software development teams for hundreds of the world’s greatest companies.Having delivered hundreds of successful custom software solutions, which have positively impacted the lives and careers of millions of users.Our 4.7-star rating on GlassDoor.Our client Net Promoter Score of 64, twice the industry average.Sustained growth of 100% - 200% per year.The Position:We're looking to hire several Senior Python developers to join our team. You'll work with our incredible clients in one of two ways:Team Augmentation: You will integrate yourself directly into our client's team and work alongside their existing designers and engineers on a daily basis.Design & Build: You will work on a FullStack Labs product team to build and deliver a product to our clients.What We're Looking For:3+ years of professional software development experience. 5+ years preferred but not required.Advanced English is Required.Meaningful experience working with Python.Experience working on large, complex systems.Experience working on Agile / Scrum teams.A four-year college degree is required.Ability to take extreme ownership over your work. Every day is a challenge to ensure you are performing to the expectations you and your team have agreed upon.Ability to identify with the goals of FullStack's clients, and dedicate yourself to delivering on the commitments you and your team make to them.An understanding of best practices and a commitment to following them.Ability to work through new and difficult issues and contribute to libraries as needed.A positive mindset and can-do attitude.Forensic attention to detail.You’re passionate about software development...it’s not just your career, it’s your hobby. You’re constantly striving to learn new things and improve. You follow industry news, regularly tinker with new technologies, and read books and blogs to keep your skills current.Ability to consistently work 40 hours per week.Benefits:Competitive pay in your local currency.100% remote work.The ability to work with leading startups and Fortune 500 companies.English Classes.Virtual company events each month.Ample opportunity for career advancement.Continuing education opportunities.Depending on your location other benefits may apply.FullStack Labs is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, or Veteran status. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form, which can be provided upon request during our hiring and interview process.Learn more about our Applicants Privacy Notice .
      ",,PE,FullStack Labs,,linkedin,data analyst
2023-01-10,"
        Recognized as one of Canada’s fastest-growing companies, Launchpad provides next-generation integration platform capabilities for connecting and managing enterprise automation and data integration. Headquartered in Vancouver, Canada, our operations span both North and South Americas, with a second headquarter located in Santiago, Chile.In 2021, we were recognized as the winner of the BC Tech Associations Technology Impact Awards 'Company of The Year: Growth'. We recognize the global truth that today, every company is a tech company. To succeed, every company everywhere needs their data and workflows to be integrated and automated. That understanding gave us the confidence to compete with our sector's leading providers, win top-level contracts, and build a truly world-class list of clients that includes Walmart, GM, TIME Magazine, Salesforce, Tableau, Splunk, Bolt.com, Freedom House, and more.Our vision is to bring people and technology together to work seamlessly to achieve extraordinary business outcomes and create more efficient societies. If this sounds like something you want to be part of, we’d love to hear from you.Main Responsibilities:Troubleshoot interface software and debugging application codes. Unblock, support, and effectively communicate cross functionally to achieve resultsCollaborate closely with designers, product managers, and backend engineers to deliver high-quality and well-designed user experiences. Work in a fast-paced and dynamic environment, and able to quickly adapt to changing requirements and priorities. What you’ll do:Develop front-end experiences with a customer first approach, driving the services enhancements when neededDesign, build, and maintain user-facing features for our web applicationsWrite clean, maintainable, and well-documented codeContinuously improve the performance, reliability, and security of our web applicationsAnalyze project requirements based on product team milestones and priority. Experience & Skills:At least 2 years of professional experience delivering and supporting reliable production software. At least 2 years of experience working with Headless CMS, required. AWS, Java, React Native (preferred)Why work for Launchpad?100% remotePeople first cultureExcellent compensation in US DollarsHardware setup for working from homeWork with global teams and prominent brands based in North America, Europe, and AsiaTraining allowancesPersonal time off (PTO) for vacations, study leave, personal time, etc. ...and more!At Launchpad, we genuinely care about our people as individuals. If you are looking for a team that values growth, drive, and passion for your craft, if you’re seeking a place to achieve your goals and dreams with fairness and integrity, then you are the future of Launchpad. Launchpad is committed to fostering a diverse and representative workforce and an inclusive work environment where all employees are respected and treated equally.Are you ready to elevate your career at Launchpad? We want to hear your story! Contact us today.
      ",,PE,Launchpad Technologies Inc.,,linkedin,data analyst
2022-11-29,"
Angular 9 a nivel de front end  Java Scrip (Indispensable)  Maquetación (Indispensable)  Net core (Indispensable)  Base de datos SQL Server  Conocimiento en CSS (Deseable)  SASS (Deseable)  TypeScript  Entity framework (Deseable)  LinQ (Deseable)  Dominio de Azure (Deseable)  BeneficiosModalidad 100% RemotoSalario acorde al mercadoBeneficios CorporativoCSTI Corp es una empresa peruana líder en la industria TI con más de 13 años en el mercado en países como Perú, Ecuador, Colombia, Costa Rica y Estados Unidos. Ofrece soluciones de negocios en las líneas de Outsourcing, Licenciamientos SAP y Microsoft, soporte y mejora de aplicaciones, así como implementación y migración de sistemas bajo estrategias Cloud, aprovechando su alianza con marcas como Amazon, Azure, Huawei Cloud y Google Cloud.Nos encontramos en la búsqueda de un ""Desarrollador Fullstack Netcore/Angular 9"" , para nuestra línea de negocio.
      ",,PE,CSTI Corp,,linkedin,data analyst
2022-12-23,"
        Are you an experienced software engineer with deep experience in building and shipping amazing products? Do you have high standards when it comes to code quality and user experiences? Are you the best developer on your team? Are you ready to work alongside the best engineers in the world for name-brand, industry-leading companies?Bluelight Consulting is seeking a Ruby on Rails developer to join its growing team.As an engineer at Bluelight Consulting you will help our incredible clients achieve their technical goals in one of two ways: 1) Team Augmentation: You will integrate yourself directly into our client’s team and work alongside their existing engineers on a daily basis. 2) Design & Build: You will work on a Bluelight Consulting development team to build and ship greenfield applications for our clients.What We Are Looking For3+ years of professional software development experience. 5+ years preferred but not required3+ years of professional experience working with Ruby on RailsMeaningful experience working on large, complex systemsA four-year college degree is requiredAbility to take extreme ownership over your work. Every day is a challenge to ensure you are performing to the expectations you and your team have agreed upon, both regarding estimates and the general processAbility to identify with Bluelight's clients' goals and dedicate yourself to delivering on the commitments you and your team make to themAn understanding of best practices and a commitment to following themAbility to work through new and difficult issues and contribute to libraries as neededAbility to create and maintain continuous integration and delivery of applicationsA positive mindset and can-do attitudeForensic attention to detailYou're passionate about software development... it's not just your career, it's your hobby. You're constantly striving to learn new things and improve. You follow industry news, regularly tinker with new technologies, and read books and blogs to keep your skills currentAbility to consistently work 40 hours per weekWhat You'll Be DoingWork as part of a small team, which will include other developers, a project manager, a QA professional, and a designerComplete two-week sprints, participate in sprint retrospectives, and daily standupsAssist with building estimatesInterface with clients via Slack, Zoom, and emailTrack your time throughout the day using TogglWork with modern tools including Jira, Slack, GitHub, Google Docs, etcBe part of a community of developers that share knowledge and help each other as problems ariseFollow Bluelight's detailed development processCompany BenefitsCompetitive salary and bonuses, including performance-based salary increasesGenerous paid-time-off policyTechnology / Office stipendHealth CoverageFlexible working hoursWork remotelyContinuing education, training, conferencesCompany-sponsored coursework, exams, and certificationsBeing a software consultant is a fun, challenging, and rewarding career choice for engineers. Your contributions are highly valued by clients, and the work you do often has a direct and significant impact on the client’s business.You will have the chance to work on a variety of projects for our incredible clients, which will help you quickly improve as a consultant and software engineer. You will get to work with modern languages and frameworks alongside some of the best developers in the world!So if you have the desire to be a part of an exciting, challenging, rapidly-growing software consultancy, please apply.
",,PE,Bluelight Consulting | DevOps & Software Development,,linkedin,data analyst
2023-01-24,"
Creemos firmemente que en los pequeños detalles están las grandes diferencias, por eso creamos ARISALE, una plataforma de ventas omnicanal 100% centrada en el cliente, que utiliza tecnología de vanguardia sin descuidar la estética y usabilidad que nos permitan brindar experiencias increíbles.Buscamos al mejor talento para la vacante de Developer Android.﻿RequisitosAnálisis y desarrollo de aplicaciones Android Conocimiento de estándares de programación para garantizar código reutilizable, limpio y eficiente.Experiencia en desarrollo de aplicaciones nativas Android (Java y Kotlin).Experiencia en Web Services RESTExperiencia trabajando con metodologías ágiles.Manejo de bases de datosConocimiento en patrones de diseño: MVVM.Conocimiento de principios POO, SOLID, Clean Code y Refactoring.Unit testing y TDD (deseable).Conocimiento en Jetpack architecture components (Livedata, Room, Paging, WorkManager).Conocimientos de RxJava3, RxKotlin y RxAndroidConocimiento de los principios de diseño de interfaces de Android. (Material design).Conocimiento de Corutinas y Jetpack Compose (deseable).Se ofrece:Salario acorde al mercadoTrabajo Presencial (Santiago de Surco – Edificio Panorama)Línea de CarreraPlanilla Completa, Contrato indefinidoHorario: L-V 8am a 5pm
",,PE,Arisale,,linkedin,data analyst
2023-01-20,"
Experiencia Intermedia – AvanzadaDescripción Cocrear un Producto Web, velando por la calidad del lado visual, colaborando de forma activa con el Product Owner en la construcción del Producto.Habilidades Específicas Orientación al usuarioCuriosidadAutogestiónComunicación asertivaDetallista RequisitosConocimiento avanzado en HTML 5, CSS3, Javascript, Node Js, Typescript.Experto con Javascript (indispensable)Experto en Angular o React o vue JS.Experto en Responsive Design, Mobile FriendlyConocimiento avanzados maquetación web HTML, CSS, SASS, AxiosExperiencia en Hooks,Maquetación (indispensable)Experiencia con MicroserviciosGusto por la experiencia de usuarioConocimientos en Metodologías Ágiles, SCRUM, KanbanExperiencia en nest.js Sass, Axios,  BeneficiosEPS al 100%CTS y planillas al 100%Sueldo mayor al mercadoBuen ambiente Laboral
",,PE,Talent Advisory,,linkedin,data analyst
2023-01-19,"
        Por encargo de nuestro cliente, nos encontramos en la búsqueda de un ""Backend Developer"", para nuestra línea de negocio.RequisitosBachiller o egresado de carreras de Sistemas, Informática o carreras técnicas de sistemas de información, computación.Experiencia mínima de 2 años en análisis, diseño y programación de sistemas de información backend.SkillNivel avanzado en lenguaje de programación y Framework basados Jscript y Python.Manejo en herramientas de control de versiones con GitHub.Nivel intermedio en la construcción de apis con AWS Lambda y API Gateway.Experiencia en Apis RESTful.Nivel intermedio en base de datos PostGreSQL y/o MySQL (modelo estructurado).Nivel intermedio en conocimiento de Microsoft Office (Excel y PowerPoint).Deseable Ingles (Nivel intermedio).¡Ven y únete a la familia CSTI CORP!CSTI Corp es una empresa peruana líder en la industria TI con más de 13 años en el mercado en países como Perú, Ecuador, Colombia, Costa Rica y Estados Unidos.Ofrece soluciones de negocios en las líneas de Outsourcing, Licenciamientos SAP y Microsoft, soporte y mejora de aplicaciones, así como implementación y migración de sistemas bajo estrategias Cloud, aprovechando su alianza con marcas como Amazon, Azure, Huawei Cloud y Google Cloud.
      ",,PE,CSTI Corp,,linkedin,data analyst
2022-12-29,"
        Senior Software Engineer - Container Images & CommunityCanonical is building a new generation of Ubuntu-based container images to simplify open source application deployment across the world. These container images will be free to use with long term security commitments, and engineered for performance, security and usability. As with Ubuntu, we will work in the open and welcome community participation.In this role, you'll be developing the tools, technology and community processes necessary for building this new generation of container images. You'll be working with multiple teams, both inside and outside Canonical, to ensure we deliver container images with the highest quality whilst maintaining a seamless Ubuntu user experience. You will also be highly involved in the implementation and maintenance of the Continuous Integration and Continuous Delivery automation around these container images, for which you are expected to demonstrate deep insights into container-based devops.You will be contributing to a fast-moving product, and thus have the chance to help steer and consolidate this new team. You'll gain experience with numerous container technologies and participate in exciting and exploratory tasks, where your feedback will be critical for the decision-making process. As a senior engineer, you'll be expected to have a solid software development background, allowing you to be leading junior team members, facilitating their onboarding into the team while acting as a subject-matter expert.Come build a rewarding, meaningful career working with the best and brightest people in technology at Canonical. This is an exciting opportunity for experienced software engineers looking for a place to leave their mark, who are passionate about shaping an open source product with the highest quality, with and for the community!What you'll doBuild robust, scalable, leading-edge container imagesWork on automated Ci/CD processes for building, testing and publishing our container imagesWrite tools and tests for assessing security compliance and cloud-native compatibilityWork in Python to deliver new functionalities to our container building toolsDemonstrate sound engineering principles by contributing directly to your team's goalsParticipate in strong engineering process through code and architectural reviewProvide technical feedback for the team's decision-making processEngage with the open source community as a subject-matter expertGrow our knowledge base and write documentationHelp design new tools and productsWork in a collaborative, agile and globally distributted environmentMentor and help hiringWork from home with global travel up to 15% for internal and external eventsWho you areYou are knowledgeable and passionate about software developmentYou have experience in collaborative developmentYou have worked with CI/CD systems (e.g. Jenkins, GitHub Actions, Concourse CI, etc.)You have a track record of delivering timely, high quality softwareYou have experience with container images and containerised operationsYou master at least one container management/orchestration tool (e.g. Docker, Kubernetes, etc.)You have hands-on experience with at least one public cloud (e.g. Microsoft Azure, GCP, AWS, etc.)You have significant experience with PythonYou are experienced with Linux systems administration and package managementYou are familiar with GolangYou have strong written and verbal communication skills to convey technical conceptsYou bring clarity to technical and engineering discussionsYou are someone who strongly believes that sharing is caring, and knowledge is powerYou have a Bachelor's or equivalent in Computer Science, STEM or similar degreeWhat Canonical Offers:Learning and development, with annual budget for professional developmentAnnual compensation reviewRecognition rewardsAnnual leavePriority Pass for travelWork remotely with a talented, distributed global teamCanonical is proud to foster a workplace free from discrimination. Diversity of experience, perspectives, and background lead to a better environment for our employees and a better platform for our users and customers. This is something we value deeply and we encourage everyone to come be a part of the world of Ubuntu.#stack
",,PE,Canonical,,linkedin,data analyst
2022-12-07,"
        Queremos que tu talento se sume al del BCP, para seguir siendo el banco que todo el tiempo está innovando, es pionero y digital. Juntos tendremos la posibilidad de generar un impacto positivo en nuestro país, teniendo como objetivo que los peruanos logren transformar sus planes en realidad. #SumaBCPHoy te traemos la oportunidad de ser parte de nuestro equipo como Data Engineer¿Ya sabes que hacemos los Data Engineer en el BCP?Desarrollar y desplegar soluciones de información, con el propósito de dar soporte a las necesidades de información de las unidades de negocio del banco. Se espera que esta posición participe de proyectos de construcción y seguimiento de información (modelos de datos, reportes, dashboards) de acuerdo a los lineamientos y estándares de ingeniería, arquitectura, calidad de datos y seguridad de la informacion.Nuestras Responsabilidades Principales SonAnalizar y coordinar con los usuarios, la definición de las reglas de negocio para la generación de la información.Diseñar y crear modelos de datos de acuerdo a las necesidades analíticas de las áreas usuarias.Diseñar, desarrollar y desplegar a producción procesos de transformación de datos para brindar soluciones de información.Cabe señalar que contarás con acompañamiento/supervisión para desempeñar las funciones descritas líneas arriba. Debes postular a este rol solo si …Eres Egresado de las carreras de Ingeniería de Sistemas, Ingeniería Informática, Computación e Informatica y/o afines.PLSQL - IntermedioOffice - IntermedioConocimiento de conceptos y tecnologías Big Data. OpcionalesPython, Spark O Scala Herramientas ETL (Datastage, Integration Services u otro)Experiencia en proyectos de Business Intelligence (BI) ¿Qué beneficios disfrutarás?Seguirás sumando experiencia y desarrollo profesional gracias al equipo de grandes Líderes BCP, una cultura de colaboración que inspira y oportunidades para innovar. Si estás dispuesto a asumir grandes retos, llegó el momento de sumarte al BCP.Ingreso a Planilla.Pago de Bonos por Desempeño.Pago de Utilidades.Oportunidades de desarrollo.Beneficios corporativos
",,PE,Banco de Crédito BCP,,linkedin,data engineer
2022-12-30,"
Somos Sodimac y Maestro, empresa retail líder en el sector de la construcción y el mejoramiento del hogar, considerada una de las ¡Mejores empresas para trabajar en el Perú en el ranking del Great Place to Work! Seguimos creciendo por lo que nos encontramos en búsqueda de un(a) Data Engineer. Súmate a nuestro equipo y se parte de la transformación del Grupo Falabella:https://falabella.airavirtual.com/postula/ubTmdijLlqwZNoYRO0S6Como Data Engineer serás responsable de:Implementar Queries para extraer, limpiar, transformar, mover y cargar datos en un Data Lake.Desarrollar reportes en Power BI o Tablaeu para generar un valor agregado a la visualización del importe económico de la operación y/o gestión.Proponer distintos proyectos y/o estrategias de negocios en función a las oportunidades de cada categoría.Generar y monitorear nuevos KPIs enfocados en maximizar la rentabilidad del negocio.Velar por el seguimiento y coordinación entre áreas para implementar proyectos relacionados a Data Analytics.Requisitos:Bachiller o Licenciado en Ingeniería Industrial, Sistemas, Economía o afines.Experiencia mínima de 2 años como Data Analyst. Conocimiento en Gloogle Cloud Platform, SQL Queries y Proyectos relacionados a Data Analytics.Conocimiento Avanzado en Power BI (Microsoft), Tableau(Tableau Software) y Qlikview (Qlik).Inglés Avanzado.Beneficios:Forma parte de una de las mejores empresas para trabajar en el Perú, donde se vive una cultura de paz, se promueve la equidad y el respeto por la diversidad.Forma parte de una empresa que apuesta por el crecimiento y desarrollo de sus colaboradores.Se parte de nuestra gran familia ""Grupo Falabella"", que te permitirá acceder a descuentos corporativos.Ten acceso a un Programa de Beneficios creado exclusivamente para nuestros (as) asesores/asesoras y sus familias.Vive un excelente Clima Laboral en el día a día.Recibe capacitaciones constantemente en nuestra Escuela de Excelencia.Participa en nuestro Programa de Reconocimiento.
",,PE,Sodimac,,linkedin,data engineer
2023-01-17,"
Funciones:Análisis, Ingesta, procesamiento, almacenamiento de datos.Obtener, depurar y preparar los datos para su explotación.Desarrollos de procesamientos con diferentes arquetipos implementados con lenguaje Scala.Construcción de Jobs de procesamiento y/o motores de cálculo con PysparkRequisitos:Experiencia trabajando como Data EngineerExperiencia trabajando con pythonDesarrollador en Jupyter notebooks Desarrollador en lenguaje de pyspark en notebooks de JupyterConocimiento de Metodologías ÁgilesConocimiento en documentación de procesosEnergíacolaboraciónOptimismoTransparenciaCapacidad de análisis.Autoaprendizaje e investigación.Buena redacción y comunicación para sustentación de informes.Ofrecemos:• Incorporación a una empresa trasnacional con excelente clima laboral y todos los beneficios de Ley.• Desarrollo de línea de carrera con grandes clientes en Perú y otros países.• Acceso a nuestra universidad corporativa Entelgy College con capacitaciones mensuales.• Acceso a nuestro Programa Certifícate para que nuestros profesionales pueden utilizarlo para unas dos certificaciones, de IT o de Idiomas, al año.• Beneficio de descuentos con convenios con instituciones académicas, deportivas y otras.• Seguro de salud privado cubierto al cien por ciento.
",,PE,Entelgy,,linkedin,data engineer
2023-01-11,"
¡Te estamos buscando!Trae tu talento a una compañía global de consultoría y tecnología, con presencia en los 5 continentes y más de 43.000 profesionales. Trabajarás en un entorno de soluciones y servicios innovadores para nuestros clientes en los principales sectores de actividad, aportándoles valor añadido. Participarás en proyectos internacionales, con equipos multiculturales o locales, según tus preferencias, en un entorno diverso y con igualdad de oportunidades.Perfil: Data EngineerTenemos posiciones para Data Engineers con experiencia en tecnologías On premise.Requisitos:Spark con Python o Scala (INDISPENSABLE)Perfil On premise: Hadoop, Hive, Impala, Oozie, etc.POOSQL avanzado.Ofrecemos:Planilla desde el primer día.Beneficios de ley.Beneficios corporativosSeguro EPS cubierto al 100% por la empresa.Acceso ilimitado y gratuito en la plataforma Udemy.Certificaciones y cursos con GCP, Microsoft, AWS.Planes de carrera y desarrollo.PLUS: En Indra tendrás una carrera profesional adaptada a tus objetivos personales, con formación continua y en un entorno flexible.
",,PE,Indra,,linkedin,data engineer
2023-01-19,,,PE,DWConsulware,,linkedin,data engineer
